file	percent	reads	taxon_id	taxon_name
second_kaiju_MEM_verbose.out	0.000129	36	2282523	Methylorubrum
second_kaiju_MEM_verbose.out	0.000125	35	1380	Atopobium
second_kaiju_MEM_verbose.out	0.000125	35	28261	Thermodesulfovibrio
second_kaiju_MEM_verbose.out	0.000125	35	236752	Fastidiosipila
second_kaiju_MEM_verbose.out	0.000125	35	1912217	Pseudopropionibacterium
second_kaiju_MEM_verbose.out	0.000125	35	2304693	Pseudoclostridium
second_kaiju_MEM_verbose.out	0.000122	34	1740	Thermodesulfobacterium
second_kaiju_MEM_verbose.out	0.000122	34	2295	Desulfobacterium
second_kaiju_MEM_verbose.out	0.000122	34	47251	Leptolyngbya
second_kaiju_MEM_verbose.out	0.000122	34	387342	Halopiger
second_kaiju_MEM_verbose.out	0.000122	34	395331	Methanoregula
second_kaiju_MEM_verbose.out	0.000122	34	940557	Granulicella
second_kaiju_MEM_verbose.out	0.000118	33	1158	Oscillatoria
second_kaiju_MEM_verbose.out	0.000118	33	1372	Planococcus
second_kaiju_MEM_verbose.out	0.000118	33	1860	Geodermatophilus
second_kaiju_MEM_verbose.out	0.000118	33	2239	Halobacterium
second_kaiju_MEM_verbose.out	0.000118	33	43947	Tolumonas
second_kaiju_MEM_verbose.out	0.000118	33	48073	Microbulbifer
second_kaiju_MEM_verbose.out	0.000118	33	2233801	Ahniella
second_kaiju_MEM_verbose.out	0.000114	32	776	Coxiella
second_kaiju_MEM_verbose.out	0.000114	32	2132	Spiroplasma
second_kaiju_MEM_verbose.out	0.000114	32	46913	Devosia
second_kaiju_MEM_verbose.out	0.000114	32	202746	Sulfurimonas
second_kaiju_MEM_verbose.out	0.000114	32	1511648	Defluviitoga
second_kaiju_MEM_verbose.out	0.000114	32	2282740	Desulfallas
second_kaiju_MEM_verbose.out	0.000111	31	890	Desulfuromonas
second_kaiju_MEM_verbose.out	0.000111	31	2160	Methanobacterium
second_kaiju_MEM_verbose.out	0.000111	31	2717	Cardiobacterium
second_kaiju_MEM_verbose.out	0.000111	31	32199	Buchnera
second_kaiju_MEM_verbose.out	0.000111	31	54253	Thermosphaera
second_kaiju_MEM_verbose.out	0.000111	31	57665	Sulfurospirillum
second_kaiju_MEM_verbose.out	0.000111	31	146785	Thermosynechococcus
second_kaiju_MEM_verbose.out	0.000111	31	225842	Formosa
second_kaiju_MEM_verbose.out	0.000111	31	269260	Nitratifractor
second_kaiju_MEM_verbose.out	0.000107	30	45667	Halobacillus
second_kaiju_MEM_verbose.out	0.000107	30	65047	Mitsuaria
second_kaiju_MEM_verbose.out	0.000107	30	76890	Asticcacaulis
second_kaiju_MEM_verbose.out	0.000107	30	120652	Methylocella
second_kaiju_MEM_verbose.out	0.000107	30	155493	Gallibacterium
second_kaiju_MEM_verbose.out	0.000107	30	1663717	Herbinix
second_kaiju_MEM_verbose.out	0.000104	29	1099	Pelodictyon
second_kaiju_MEM_verbose.out	0.000104	29	2263	Thermococcus
second_kaiju_MEM_verbose.out	0.000104	29	2335	Thermotoga
second_kaiju_MEM_verbose.out	0.000104	29	146918	Salinibacter
second_kaiju_MEM_verbose.out	0.000104	29	261825	Agarivorans
second_kaiju_MEM_verbose.out	0.000104	29	670516	Mycobacteroides
second_kaiju_MEM_verbose.out	0.000104	29	875170	Celeribacter
second_kaiju_MEM_verbose.out	0.000104	29	1184396	Mesotoga
second_kaiju_MEM_verbose.out	0.000104	29	1742993	Pseudarthrobacter
second_kaiju_MEM_verbose.out	0.000104	29	2039240	Anaerotignum
